Gene name,Mutated samples,Samples tested
ZADH2,45,2754
RDH13_ENST00000610356,45,2754
TCN2_ENST00000450638,45,2754
SEPT8_ENST00000448933,45,2743
NCS1_ENST00000630865,45,2754
OR5H1_ENST00000354565,45,2775
MYPN_ENST00000373675,45,2754
SNW1,45,2754
KCTD13,45,2754
RAB23_ENST00000317483,45,2754
SEPT8_ENST00000458488,45,2743
DUSP4,45,2763
HYAL4_ENST00000476325,45,2754
PYGO2,45,2754
SDC1,45,2754
CXXC5,45,2754
CPO,45,2780
PTPN2_ENST00000645191,45,2754
DNAJB5_ENST00000454002,45,2754
VEGFA_ENST00000520948,45,4095
EMC10_ENST00000598585,45,2743
DNAJB5,45,2754
CPSF4_ENST00000441580,45,2754
PRR5L,45,2754
BRSK1_ENST00000585418,45,2784
AL159163.1,45,2745
ZNF284,45,2743
VSIG1_ENST00000217957,45,2754
FBLIM1_ENST00000375766,45,2754
NFATC4_ENST00000557767,45,2754
RPL3_ENST00000401609,45,2780
AGAP6_ENST00000374056,45,2743
MRPL2,45,2754
NALCN_ENST00000376200,45,2780
DBNL_ENST00000490734,45,2754
PPOX_ENST00000544598,45,2754
FBXL3,45,2754
KCTD10_ENST00000540089,45,2754
ZNF215_ENST00000610573,45,2754
CA14,45,2754
OGFOD3_ENST00000313056,45,2754
ADGRA3_ENST00000502482,45,2754
FLOT1,45,2754
HAX1_ENST00000457918,45,2754
RNASEH2B_ENST00000645990,45,2754
CDCA7_ENST00000347703,45,2754
PTPN2_ENST00000646492,45,2754
ZNF215_ENST00000529903,45,2754
FLAD1_ENST00000368433,45,2754
EXD2_ENST00000409675,45,2754
FAIM2,45,2754
CEACAM20_ENST00000614577,45,2745
AUP1,45,2754
CCT5_ENST00000503026,45,2754
CDO1,45,2780
HSF2,45,2754
CIART_ENST00000369095,45,2754
KNSTRN_ENST00000416151,45,2821
PLEKHD1,45,2743
RHCE_ENST00000413854,45,2754
ADPRHL1_ENST00000612156,45,2755
TBX6_ENST00000627355,45,2754
INPP1,45,2754
ISY1,45,2754
GPR85_ENST00000424100,45,2754
RPS6KB1_ENST00000393021,45,2868
HSDL2,45,2754
RABEPK_ENST00000394125,45,2754
SLC7A13,45,2754
PLEKHA1_ENST00000368989,45,2754
PLEKHA1_ENST00000433307,45,2754
PJVK,45,2743
USP14,45,2754
INPP1_ENST00000322522,45,2754
GDI1,45,2754
LRIT2_ENST00000372113,45,2754
THNSL2_ENST00000449349,45,2754
VASH2_ENST00000366967,45,2754
RTP2,45,2754
PHYHIP_ENST00000321613,45,2754
EXD2_ENST00000409014,45,2754
ECI2_ENST00000465828,45,2754
MAOB,45,2754
FGR,45,2944
SYTL2_ENST00000389958,45,2775
SVOP,45,2743
HMGA2_ENST00000354636,45,2754
LMAN2_ENST00000515209,45,2754
ZBTB6,45,2754
ZBTB24,45,2754
CD226_ENST00000581982,45,2754
PTK6_ENST00000217185,45,2784
MYOCOS,45,2743
USP22,45,2743
CEACAM7_ENST00000401731,45,2754
SPATA4,45,2754
NECTIN1_ENST00000340882,45,2754
RNASEH2B_ENST00000643682,45,2754
ANKRD20A4,45,2743
THYN1_ENST00000392594,45,2754
NEK11_ENST00000511262,45,2934
CELF1,45,2754
FBXO39,45,2754
STPG1,45,2780
CELF1_ENST00000310513,45,2754
BNIP2_ENST00000612191,45,2754
RPH3AL,45,2754
TGFB1I1_ENST00000361773,45,2754
TAF5,45,2754
MADD_ENST00000405573,45,2754
ASL_ENST00000380839,45,2780
FANCE,45,2918
STPG1_ENST00000337248,45,2780
VPS72,45,2780
PPOX,45,2754
KCNJ1_ENST00000392665,45,2940
CIRBP_ENST00000628979,45,2754
IL1RAP_ENST00000422940,45,2754
CXorf66,45,2754
FSCN1,45,2754
B4GALT3_ENST00000319769,45,2754
PCYT1B_ENST00000356768,45,2754
OR51G2,45,2754
TMEM59L,45,2754
CBX5_ENST00000439541,45,2754
NFYC_ENST00000440226,45,2780
MRPL4_ENST00000588502,45,2754
GPR18,45,2754
AGTR2,45,2754
RIOX2_ENST00000360258,45,2754
OR6F1,45,2754
DHDDS_ENST00000525682,45,2754
WNT8A_ENST00000398754,45,2754
KBTBD2,45,2754
PJVK_ENST00000642192,45,2743
TLX2,45,2754
CD226,45,2754
KLHL21,45,2754
GIT2_ENST00000320063,45,2754
NHLRC2,45,2754
RHOBTB3,45,2754
CEACAM20_ENST00000620096,45,2745
ZNF10_ENST00000426665,45,2780
GPR18_ENST00000397470,45,2754
GLUL_ENST00000642379,45,2754
BCL2,45,4293
GADL1,45,2754
TXNDC5_ENST00000473453,45,2754
YBX3,45,2780
VEGFB_ENST00000426086,45,2754
NIPAL4_ENST00000435489,45,2743
OR2C3,45,2754
CYP2C18_ENST00000339022,45,2754
DHDDS_ENST00000526219,45,2754
NFYC_ENST00000427410,45,2780
NECTIN2,45,2754
TEAD4_ENST00000397122,45,2754
CYP4A22_ENST00000619754,45,2775
HIST2H2BF,45,2755
SLC23A3_ENST00000409878,45,2754
HCRTR1_ENST00000373706,45,2754
GDF9_ENST00000296875,45,2754
RNASEH2B_ENST00000643159,45,2754
RABEPK_ENST00000628863,45,2754
TRIM49,45,2754
KCNK18,45,2754
TMEM209_ENST00000473456,45,2754
SMARCA2_ENST00000637103,45,2755
PSIP1_ENST00000397519,45,2904
SMG6_ENST00000354901,45,2754
REC114,45,2743
EXD2,45,2754
GPR18_ENST00000397473,45,2754
CYP2C18,45,2754
RIOK3_ENST00000581585,45,2784
TLX2_ENST00000621092,45,2754
DGLUCY_ENST00000525393,45,2754
RFT1,45,2754
EOGT_ENST00000540955,45,2754
RBPJ_ENST00000355476,45,2754
NEU3,45,2743
TCN2_ENST00000405742,45,2754
CIART,45,2754
GPR174,45,2754
EOGT_ENST00000540764,45,2754
ZNF789,45,2743
CATSPER4,45,2754
AGFG1_ENST00000409171,45,2754
CIRBP_ENST00000588230,45,2754
THYN1,45,2754
FAM104A,45,2743
NIPAL4,45,2743
ZBTB22_ENST00000418724,45,2765
NFYC_ENST00000372654,45,2780
CNTFR,45,2754
OR5B12_ENST00000302572,45,2754
NEIL1_ENST00000569035,45,2769
ECSIT_ENST00000417981,45,2754
SEPT8_ENST00000620483,45,2743
HMGA2,45,2754
FAM111A_ENST00000531147,45,2754
PNLIPRP2_ENST00000611850,45,2744
MRPL37,45,2754
GNAI1_ENST00000457358,45,2754
EIF2B3,45,2754
RACGAP1,45,2754
CCDC169,45,2743
VEGFA_ENST00000230480,45,4095
FRG2B_ENST00000443774,45,2743
FAM205A,45,2743
BFAR,45,2754
OTX2,45,2754
DNAJB5_ENST00000545841,45,2754
B3GNT4_ENST00000535274,45,2754
ZNF131,45,2754
PIGG_ENST00000503111,45,2754
GLUL,45,2754
CIR1,45,2780
NAAA,45,2754
CRY2_ENST00000443527,45,2754
CIART_ENST00000369094,45,2754
DHDDS_ENST00000236342,45,2754
DELE1_ENST00000194118,45,2754
STAP2_ENST00000594605,45,2754
AGFG1_ENST00000373671,45,2754
GABRP_ENST00000519598,45,2780
NFYC_ENST00000425457,45,2780
PPP1R12B_ENST00000290419,44,2754
SEPT2_ENST00000407971,44,2743
STAC3_ENST00000546246,44,2754
AGER_ENST00000620802,44,2754
TRAPPC8_ENST00000582513,44,2780
PCNX2_ENST00000488780,44,2754
SDC3,44,2754
ATG14,44,2754
CTSE_ENST00000360218,44,2754
FCGR3A,44,2754
OR6K3_ENST00000368146,44,2754
TRHR,44,2754
CLEC4E,44,2754
IFIT1_ENST00000546318,44,2754
KLF10_ENST00000395884,44,2754
MAPRE2_ENST00000538170,44,2754
VEGFA_ENST00000518824,44,4095
PTCD2_ENST00000543322,44,2754
LIN28B_ENST00000637759,44,2754
PRUNE1_ENST00000368936,44,2754
KRTAP26-1,44,2743
CCDC97,44,2754
PRMT5_ENST00000553897,44,2754
ZNF766_ENST00000599581,44,2743
CLEC10A_ENST00000416562,44,2754
PPP1R3C,44,2754
PTP4A3_ENST00000349124,44,2754
GPR137B,44,2754
ZNF572,44,2780
SHISAL1,44,2743
CAPSL_ENST00000397366,44,2754
CD19,44,2754
STAC3_ENST00000554578,44,2754
OR2T3,44,2754
TYMP_ENST00000395680,44,2743
ARMCX2_ENST00000356824,44,2754
TNFSF12-TNFSF13,44,2754
FSD1L_ENST00000484973,44,2743
HOMER3_ENST00000542541,44,2754
KLHL12,44,2754
PGAP2_ENST00000479072,44,2754
ASGR2,44,2754
ALDOA_ENST00000412304,44,2754
NKX3-2,44,2743
HERPUD1_ENST00000379792,44,2754
LPIN1_ENST00000396098,44,2780
IL23R_ENST00000425614,44,2754
SHISA5_ENST00000444115,44,2743
OPN5_ENST00000393699,44,2754
VTI1A_ENST00000432306,44,2847
STOML2,44,2754
TRIT1_ENST00000541099,44,2754
ELOVL5_ENST00000304434,44,2754
ASL_ENST00000395331,44,2780
VSTM1,44,2754
C5orf38,44,2754
PMFBP1_ENST00000537792,44,2755
SEPT2,44,2743
TMEM44_ENST00000381975,44,2754
ATP6V1D_ENST00000554236,44,2754
KCNJ1_ENST00000392666,44,2940
CDK16_ENST00000622098,44,2784
ELOVL5_ENST00000542638,44,2754
DYNC1LI2,44,2754
TMEM184B_ENST00000361684,44,2743
MRTFB_ENST00000572567,44,2754
HEXIM2_ENST00000592695,44,2754
LRRC3B_ENST00000417744,44,2754
TTC1,44,2754
ASH1L_ENST00000548830,44,2754
C1RL_ENST00000544702,44,2754
PPP2R2A,44,2754
RUFY2_ENST00000454950,44,2754
PSMD6,44,2754
DYNC1LI2_ENST00000443351,44,2754
STOML2_ENST00000452248,44,2754
TRIM49_ENST00000532501,44,2754
CCT3_ENST00000368259,44,2754
CREB3L2_ENST00000456390,44,2754
TRPM2_ENST00000621064,44,2754
KCNJ10_ENST00000638868,44,2754
ACP5_ENST00000412435,44,2754
CCDC149,44,2743
CCDC74B,44,2754
OR5C1,44,2754
NXF1_ENST00000531131,44,2754
EXOC8,44,2754
CCR6_ENST00000643861,44,2754
TMEM44_ENST00000347147,44,2754
SHISA5,44,2743
PWWP2A,44,2743
MS4A1_ENST00000528313,44,2754
ANXA1,44,2754
KCNJ10_ENST00000644903,44,2754
CTSE,44,2754
ZNF19_ENST00000564230,44,2754
CCT6A_ENST00000335503,44,2754
CCDC149_ENST00000502801,44,2743
UQCC1_ENST00000374384,44,2780
SHISA5_ENST00000619810,44,2743
NEK2_ENST00000540251,44,2784
GATA4_ENST00000622443,44,2789
PRUNE1_ENST00000368937,44,2754
TUBA8,44,2754
ADH1B_ENST00000625860,44,2775
UBR4_ENST00000375218,44,2780
GFI1B_ENST00000636263,44,2940
DLG3_ENST00000374355,44,2780
EXD2_ENST00000409949,44,2754
NSL1_ENST00000366978,44,2754
CD19_ENST00000567541,44,2754
BRMS1,44,2754
VEGFA_ENST00000523873,44,4095
CDCA7_ENST00000410019,44,2754
INPP5F_ENST00000637174,44,2754
DNMT3L_ENST00000628202,44,2754
GPKOW,44,2754
SYTL2_ENST00000533892,44,2775
CD19_ENST00000324662,44,2754
NAB1_ENST00000409581,44,2754
KBTBD8,44,2780
WDR45_ENST00000634559,44,2754
MDM2_ENST00000360430,44,4359
CRTC3,44,2754
KCNJ1_ENST00000324036,44,2940
AC008687.1,44,2743
TOMM34,44,2754
P2RX6_ENST00000401443,44,2743
ZSCAN31_ENST00000446474,44,2754
SMAD3_ENST00000559092,44,5448
SPTBN4_ENST00000392023,44,2754
MAT2B_ENST00000280969,44,2754
AL031777.3,44,2747
CHI3L2_ENST00000369748,44,2754
MVB12A_ENST00000528515,44,2743
PGPEP1L_ENST00000535714,44,2743
ZFPL1,44,2754
CEACAM7_ENST00000602225,44,2754
TGOLN2_ENST00000409015,44,2754
INPP5F_ENST00000369080,44,2754
CASP1,44,2754
PRUNE1_ENST00000368935,44,2754
MTX3_ENST00000512528,44,2743
HNRNPAB_ENST00000514633,44,2743
DHPS_ENST00000614126,44,2754
PJVK_ENST00000644580,44,2743
CENPT_ENST00000564817,44,2755
VASH2_ENST00000366966,44,2754
SLC17A3_ENST00000361703,44,2754
CCT8_ENST00000626972,44,2754
OR56A1_ENST00000641423,44,2775
NAP1L1,44,2754
CD34_ENST00000356522,44,2754
CBLC_ENST00000341505,44,2754
C5orf49,44,2743
MDM2_ENST00000348801,44,4359
OR2K2_ENST00000374428,44,2754
DOK4_ENST00000340099,44,2754
DNMT3A_ENST00000406659,44,4789
ANAPC7_ENST00000450008,44,2754
WDR45_ENST00000635003,44,2754
MTX3_ENST00000617335,44,2743
AGER_ENST00000438221,44,2754
CBLN4,44,2754
LRPPRC_ENST00000409946,44,2754
MUC1_ENST00000337604,44,2930
FRS2,44,2754
JMJD6,44,2754
TGFB1I1_ENST00000394858,44,2754
PODNL1_ENST00000538517,44,2754
PLA2G15,44,2754
DTL,44,2743
OR6Y1_ENST00000302617,44,2754
ZNF843,44,2743
SLC41A2,44,2754
LILRA2_ENST00000629481,44,2754
CERS5,44,2754
ACTR1A_ENST00000487599,44,2758
TGOLN2,44,2754
PKMYT1_ENST00000440027,44,2784
SLC25A45_ENST00000527174,44,2743
CERS5_ENST00000422340,44,2754
EFNB2,44,2754
FAM102A,44,2754
ACAA1,44,2766
PTCD2_ENST00000536805,44,2754
GATA6,44,2789
AGER_ENST00000375067,44,2754
AP2M1_ENST00000382456,44,2755
HNRNPAB_ENST00000504898,44,2743
MTX3,44,2743
TMEM196_ENST00000405844,44,2743
PLA2G15_ENST00000413021,44,2754
PRAMEF1,44,2743
TIGD7,44,2754
ABHD14A-ACY1_ENST00000463937,44,2743
CDK4,44,4647
ZNF286B,44,2743
PKMYT1_ENST00000574385,44,2784
TAPBP_ENST00000456592,44,2757
BIRC2_ENST00000530675,44,2868
C6orf136_ENST00000376473,44,2754
TRHR_ENST00000311762,44,2754
MDM2_ENST00000299252,44,4359
WDR45_ENST00000634944,44,2754
FBXW4,44,2754
KIAA0825,44,2754
ATP6V1D_ENST00000555474,44,2754
SMARCA2_ENST00000637806,44,2755
ASL_ENST00000395332,44,2780
CDK16_ENST00000357227,44,2784
IFIT1,44,2754
PC_ENST00000524491,44,2754
CFHR1,44,2754
KLK3_ENST00000617027,44,2754
BPHL,44,2754
MDM2_ENST00000350057,44,4359
ACAA1_ENST00000627515,44,2766
EFCAB3,44,2754
KIAA1147,44,2743
TGFB1I1_ENST00000567607,44,2754
PTCD2_ENST00000503868,44,2754
ZSCAN31_ENST00000611469,44,2754
MDM2_ENST00000517852,44,4359
EXD2_ENST00000409242,44,2754
CASP1_ENST00000353247,44,2754
FBLIM1_ENST00000332305,44,2754
SUCLA2_ENST00000642944,44,2754
AC026464.3,44,2743
PRRG4,44,2754
HSDL2_ENST00000398803,44,2754
LUM,44,2754
PJVK_ENST00000375129,44,2743
MRPS2,44,2754
NAP1L1_ENST00000393263,44,2754
CASP1_ENST00000446369,44,2754
UFSP2,44,2754
ADAP2_ENST00000580525,44,2754
SPATA19_ENST00000532889,44,2754
DLG2_ENST00000530800,44,2820
TFPI_ENST00000392365,44,2754
SERPINB2,44,2754
TMEM176A_ENST00000461345,44,2754
BTBD10_ENST00000528120,44,2754
ZSCAN31_ENST00000344279,44,2754
IL2RA_ENST00000256876,44,2754
IL15RA_ENST00000620345,44,2754
ARCN1_ENST00000534182,44,2754
FLAD1_ENST00000368428,44,2754
SNX4,44,2754
TBC1D21,44,2754
ADIPOR2,44,2754
HNRNPAB_ENST00000506259,44,2743
YAP1_ENST00000524575,44,4037
PTP4A3,44,2754
ST3GAL4,44,2754
ARPC2,44,2754
CCT6A,44,2754
OPN5_ENST00000638973,44,2754
TEX45,44,2754
KIAA1958_ENST00000374244,44,2754
DNMT3L,44,2754
MUC1_ENST00000343256,44,2930
ACAA1_ENST00000450296,44,2766
CHD2_ENST00000626782,44,2754
RAPSN_ENST00000352508,44,2754
MPHOSPH10_ENST00000498451,44,2754
MYO15B_ENST00000633867,44,2743
MAS1,44,2754
SLC25A45,44,2743
COLGALT2_ENST00000367521,44,2780
ATF5,44,2754
GPR35_ENST00000438013,44,2754
CENPK_ENST00000508421,44,2754
WDR74,44,2743
EDN3_ENST00000395654,44,2754
MUC1_ENST00000368398,44,2930
GBX2_ENST00000551105,44,2754
BARHL1,44,2754
PCGF3,44,2754
LRPAP1,44,2754
MOCS3,44,2754
AC010531.1,44,2743
UQCC1_ENST00000374380,44,2780
GAMT_ENST00000252288,44,2754
METTL14,44,2754
TYMP_ENST00000395678,44,2743
NFKBIA,44,4150
NKPD1_ENST00000589776,44,2754
NECTIN3,44,2754
HNRNPAB_ENST00000506339,44,2743
LEMD2_ENST00000614475,44,2754
SFTPC,44,2754
SERINC1,44,2754
AGER,44,2754
GUCA1A_ENST00000372958,44,2754
CLPB_ENST00000646117,44,2754
CDK4_ENST00000312990,44,4647
DTL_ENST00000542077,44,2743
PSMD6_ENST00000295901,44,2754
AGER_ENST00000375070,44,2754
HNRNPAB_ENST00000355836,44,2743
MDM2_ENST00000258148,44,4359
GTPBP10_ENST00000257659,44,2743
MLKL_ENST00000306247,44,2784
ZFP69B_ENST00000361584,44,2754
CCDC74B_ENST00000409943,44,2754
KCNJ1_ENST00000440599,44,2940
FTO_ENST00000637001,44,2743
TPM1_ENST00000404484,44,2812
TRAPPC13_ENST00000399438,44,2743
SLC1A5,44,2754
TNNT1_ENST00000587465,44,2754
AC008763.3,44,2743
ZKSCAN3_ENST00000341464,44,2754
AKAP5,44,2754
SCRT1,44,2743
CASP1_ENST00000436863,44,2754
ABR_ENST00000543210,44,2754
C1orf198,44,2754
SPRTN,44,2754
EFCAB6_ENST00000356087,44,2754
ZWINT_ENST00000361148,44,2754
ANGPTL6_ENST00000592641,44,2754
ST3GAL4_ENST00000356132,44,2754
DDOST_ENST00000375048,44,2754
KPNA1,44,2754
SUPT7L_ENST00000404798,44,2754
PJVK_ENST00000645817,44,2743
EVA1A_ENST00000410010,44,2754
ACAA1_ENST00000301810,44,2766
CFHR1_ENST00000367424,44,2754
ACTR1A,44,2758
PLCB1_ENST00000404098,44,2780
CCN3,44,2754
FBXO32,44,2754
TMEM72_ENST00000544540,44,2754
AP4S1_ENST00000542754,44,2755
H3F3C,44,4011
KBTBD8_ENST00000460576,44,2780
IFNAR2_ENST00000413881,44,2754
EED_ENST00000263360,44,4057
HEXIM2_ENST00000591576,44,2754
HARS_ENST00000431330,44,2754
MDM2_ENST00000393413,44,4359
EED_ENST00000327320,44,4057
PDPN_ENST00000376061,44,2754
UGDH_ENST00000501493,44,2780
PKMYT1_ENST00000573944,44,2784
OR52H1,44,2775
USP46,44,2754
FGR_ENST00000399173,44,2944
CENPK,44,2754
NDUFS2,44,2754
GLT8D2_ENST00000546436,44,2754
NAP1L1_ENST00000261182,44,2754
RNF32_ENST00000392741,44,2754
JMJD6_ENST00000617192,44,2754
HARS,44,2754
MMP17_ENST00000535004,44,2754
CHI3L2_ENST00000369744,44,2754
AP2M1_ENST00000292807,44,2755
SESN1,44,2763
SERPINA12_ENST00000556881,44,2754
SLC25A45_ENST00000526432,44,2743
CCDC74B_ENST00000392984,44,2754
ALDOA_ENST00000563060,44,2754
MLKL,44,2784
ZNF843_ENST00000618063,44,2743
CLEC10A_ENST00000571664,44,2754
PRND,44,2754
DRAXIN,44,2743
AMMECR1L,44,2754
PIGG_ENST00000509768,44,2754
CBLC_ENST00000647358,44,2754
ADH1B,44,2775
ATG16L2,44,2754
MUC1_ENST00000368390,44,2930
DTX3_ENST00000548804,44,2754
BEST3_ENST00000476098,44,2754
NFKBIA_ENST00000557140,44,4150
LTBR,44,2754
AAMDC_ENST00000532481,44,2754
RUFY2_ENST00000399200,44,2754
STUM_ENST00000366789,44,2754
MUC1_ENST00000342482,44,2930
RANBP3L_ENST00000515759,44,2754
P2RX6,44,2743
MUC1_ENST00000368396,44,2930
SERPINB7,44,2754
TBC1D14_ENST00000446947,44,2754
GYG2,44,2754
DDOST_ENST00000602624,44,2754
UGDH_ENST00000507089,44,2780
RRP1,44,2754
AMMECR1L_ENST00000393001,44,2754
PRUNE1,44,2754
ATP6V1D_ENST00000555431,44,2754
TMEM184B,44,2743
DTX3,44,2754
TNNT1_ENST00000585321,44,2754
CD244_ENST00000368034,44,2754
DENND3_ENST00000523308,44,2754
TMIGD2_ENST00000600349,44,2754
KLHL11,44,2754
MDM2_ENST00000545204,44,4359
TSPAN7,44,2743
GAMT_ENST00000640762,44,2754
CCT3_ENST00000472765,44,2754
ENO1_ENST00000234590,44,2754
AP4S1_ENST00000554609,44,2754
CCT2_ENST00000543146,44,2754
PKMYT1_ENST00000574730,44,2784
ANGPTL6_ENST00000589181,44,2754
PKDCC,44,2805
SUPT7L,44,2754
GLYATL1_ENST00000317391,44,2755
HNRNPAB_ENST00000515193,44,2743
KHK,44,2754
LTA4H_ENST00000413268,44,2754
DHX40,44,2754
CERS2,44,2754
RPS6KB1_ENST00000406116,44,2868
ABCA3_ENST00000567910,44,2780
ASGR2_ENST00000254850,44,2754
SLC25A45_ENST00000294187,44,2743
TBC1D26_ENST00000612583,44,2754
KRT85_ENST00000544265,44,2754
PGAP2_ENST00000463452,44,2754
PSMA2_ENST00000445517,44,2780
ELOVL5,44,2754
EIF3G,44,2743
ERCC1_ENST00000589165,44,3008
PLCZ1_ENST00000534932,44,2754
ACAA1_ENST00000625927,44,2766
SHISA5_ENST00000442747,44,2743
NUCKS1,44,2754
RABEPK,44,2754
ZNF286B_ENST00000285274,44,2743
KLK3_ENST00000595952,44,2754
SLC17A3,44,2754
SERPINB7_ENST00000540675,44,2754
MRI1_ENST00000319545,44,2754
HEYL,44,2754
SLC25A48_ENST00000425402,44,2754
UQCC1_ENST00000349714,44,2780
LASP1,44,2754
CDC123_ENST00000378900,44,2754
CCT3,44,2754
KHK_ENST00000260598,44,2754
FSD1L_ENST00000394926,44,2743
UTS2R,44,2780
DNALI1,44,2780
WDR38_ENST00000618744,44,2743
ACP5_ENST00000433365,44,2754
SEPT2_ENST00000391973,44,2743
NFIB_ENST00000543693,44,2754
DDOST,44,2754
SERPINB7_ENST00000336429,44,2754
MDM2_ENST00000478070,44,4359
SPECC1_ENST00000584527,44,2743
ARRDC3,44,2775
HNRNPAB,44,2743
ZDHHC2,44,2743
IKBIP_ENST00000342502,44,2754
OR51G1,44,2743
APOL2_ENST00000451256,44,2754
SLC25A45_ENST00000534028,44,2743
MUC1_ENST00000471283,44,2930
FAHD2B,44,2754
ALDH7A1_ENST00000637782,44,2754
TYMP,44,2743
ST8SIA4_ENST00000451528,44,2781
RPH3AL_ENST00000536489,44,2754
MKKS,44,2754
PPP1R3F_ENST00000376188,44,2754
PROX2,44,2743
AP2M1,44,2755
LRRC37A3_ENST00000334962,44,2754
UGDH,44,2780
ATXN7L3,44,2743
STUM,44,2754
ZNF843_ENST00000564218,44,2743
CDCP2_ENST00000530059,44,2743
CAP1_ENST00000340450,44,2755
WDR45_ENST00000376372,44,2754
CASP1_ENST00000527979,44,2754
MOK_ENST00000561150,44,2784
GPBP1_ENST00000264779,44,2775
LTA4H_ENST00000552789,44,2754
TMEM44,44,2754
AP2M1_ENST00000439647,44,2754
VCX,44,2754
TAS2R31,44,2743
ADH6_ENST00000237653,44,2754
UGT3A1_ENST00000333811,44,2754
VCX_ENST00000620630,44,2754
ST3GAL4_ENST00000392669,44,2754
UGDH_ENST00000506179,44,2780
CIDEA,44,2754
GTPBP10,44,2743
MKKS_ENST00000399054,44,2754
PTPRK_ENST00000525459,44,2755
PROX2_ENST00000556084,44,2743
ACKR1,44,2754
UQCC1,44,2780
MFAP5_ENST00000540087,44,2780
ZSCAN31_ENST00000439158,44,2754
USP14_ENST00000582707,44,2754
ABR_ENST00000572441,44,2754
C1orf198_ENST00000470540,44,2754
C1orf198_ENST00000427697,44,2754
CRY2_ENST00000616080,44,2754
MFAP5_ENST00000535336,44,2780
DHPS_ENST00000351660,44,2754
STOML2_ENST00000619795,44,2754
TMPRSS11E,44,2743
TMEM72,44,2754
NECTIN3_ENST00000493615,44,2754
HRH1_ENST00000438284,44,2780
PTP4A3_ENST00000524028,44,2754
MTRF1,44,2754
STAP2,44,2754
TCP10L_ENST00000472557,44,2754
RANBP6_ENST00000485372,44,2755
C6orf136,44,2754
NAB1,44,2754
UQCC1_ENST00000359226,44,2780
AGER_ENST00000375055,44,2754
CCDC149_ENST00000504487,44,2743
DTX3_ENST00000337737,44,2754
EED_ENST00000528180,44,4057
GPR141_ENST00000334425,44,2754
KCNJ10,44,2754
ARMCX2,44,2754
EFNB2_ENST00000245323,44,2754
LRRC2,44,2754
CRTC3_ENST00000420329,44,2754
GTPBP6,44,2743
LYPLA1_ENST00000618741,44,2754
KLHDC10,44,2754
ACP5_ENST00000218758,44,2754
DCPS,44,2754
ARCN1,44,2754
CD34,44,2754
WDR38,44,2743
PSMA2,44,2780
ADPRHL1,44,2755
TYMP_ENST00000252029,44,2743
KLK3_ENST00000360617,44,2754
WDR45_ENST00000322995,44,2754
GREB1_ENST00000263834,44,2755
TYRP1,44,2754
DDN,44,2754
PGPEP1L,44,2743
SLC19A3_ENST00000646591,44,2754
DEK_ENST00000244776,44,2868
AAAS_ENST00000550286,44,2754
UFD1,44,2754
PENK_ENST00000523051,44,2754
ZFP69B,44,2754
C12orf66,44,2754
KCNJ10_ENST00000638728,44,2754
STX18_ENST00000505286,44,2754
CLEC10A,44,2754
KLK3,44,2754
SHISA5_ENST00000443308,44,2743
MUC1_ENST00000368389,44,2930
KIAA0513_ENST00000567328,44,2775
ATP6AP1,44,2775
STAC3,44,2754
CAP1,44,2755
SERPINA12,44,2754
GDF3,44,2754
FAHD2B_ENST00000272610,44,2754
FRS2_ENST00000549921,44,2754
BRMS1_ENST00000359957,44,2754
PTCD2,44,2754
MFSD11_ENST00000621483,44,2781
BNIP3,44,2755
CENPK_ENST00000514814,44,2754
ANGPTL6,44,2754
DTX3_ENST00000548198,44,2754
NAB1_ENST00000409641,44,2754
KLHL21_ENST00000610898,44,2754
FLVCR1,44,2754
WDR45_ENST00000634838,44,2754
ACP5,44,2754
PKMYT1,44,2784
HOXD8,44,2754
ARPC2_ENST00000315717,44,2754
TTC1_ENST00000522793,44,2754
ANKRD34A,44,2743
CAP1_ENST00000372802,44,2755
CRADD_ENST00000548483,44,2754
CERS2_ENST00000368954,44,2754
UTP23_ENST00000520733,44,2761
CAP1_ENST00000372805,44,2755
C2CD2L,44,2743
DOK7_ENST00000515886,44,2754
MRPS2_ENST00000241600,44,2754
ATP6V1D,44,2754
MDM2_ENST00000393410,44,4359
RFT1_ENST00000394738,44,2754
ASNS_ENST00000455086,44,2754
ASNS_ENST00000444334,44,2754
SEPT2_ENST00000391971,44,2743
CAP1_ENST00000372792,44,2754
CARMIL1_ENST00000461945,44,2775
AAAS,44,2754
CCDC112_ENST00000506442,44,2754
EDN3_ENST00000371025,44,2754
RANBP1,44,2780
CCDC112,44,2754
FMOD,44,2775
MAPRE2,44,2754
GPR19_ENST00000332427,44,2754
PJVK_ENST00000642492,44,2743
IKBIP_ENST00000393042,44,2754
SEPT2_ENST00000402092,44,2743
RACGAP1_ENST00000551016,44,2754
AKR1C1,44,2754
TCF21_ENST00000237316,44,2754
TBC1D14_ENST00000451522,44,2754
USP17L2,44,2743
PDPN_ENST00000513143,44,2754
LASP1_ENST00000433206,44,2754
TMIGD2_ENST00000600114,44,2754
WDR38_ENST00000373574,44,2743
PSMD6_ENST00000482510,44,2754
TUBA8_ENST00000316027,44,2754
CLEC10A_ENST00000576617,44,2754
CBLC,44,2754
CAP1_ENST00000372798,44,2754
DEK,44,2868
GPR19,44,2754
PDLIM3_ENST00000629667,44,2754
NDUFS2_ENST00000392179,44,2754
SPATA19,44,2754
MS4A1_ENST00000532073,44,2754
TMEM196,44,2743
CDK16_ENST00000457458,44,2784
